LotFrontage,LotArea,LandContour,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
52,6240,Lvl,1Fam,1.5Fin,5,7,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,1078,1078,TA,1128,445,0,1573,0,0,2,0,3,1,TA,8,1,1930,Unf,2,360,TA,TA,0,0,0,0,0,0,0,162900
53,3922,Lvl,TwnhsE,1Story,7,5,Gable,72,Gd,TA,Ex,TA,Av,Unf,0,Unf,0,1258,1258,Ex,1258,0,0,1258,0,0,2,0,2,1,Gd,6,1,2007,Fin,3,648,TA,TA,144,16,0,0,0,0,0,172500
70,8750,Lvl,1Fam,2Story,7,5,Gable,0,Gd,Gd,Gd,TA,No,GLQ,642,Unf,0,273,915,Ex,933,975,0,1908,1,0,2,1,4,1,Gd,8,1,1994,Unf,2,493,TA,TA,144,133,0,0,0,0,0,210000
73,9855,Lvl,1Fam,1Story,6,5,Hip,0,TA,TA,TA,TA,No,Unf,0,Unf,0,1436,1436,Fa,1689,0,0,1689,0,0,1,0,3,1,TA,7,1,1956,Unf,2,480,TA,TA,0,0,0,0,0,0,0,127500
137,16492,Lvl,1Fam,1Story,6,6,Gable,0,Gd,TA,TA,TA,No,ALQ,247,Rec,713,557,1517,Ex,1888,0,0,1888,0,0,2,1,2,1,Gd,6,1,1966,Fin,2,578,TA,TA,0,0,0,0,0,0,0,190000
,11214,Lvl,1Fam,2Story,7,5,Gable,0,Gd,TA,Gd,TA,No,Unf,0,Unf,0,930,930,Gd,956,930,0,1886,0,0,2,1,4,1,Gd,10,1,1998,Fin,2,431,TA,TA,89,0,0,0,0,0,0,199900
50,8600,Bnk,1Fam,1.5Fin,6,6,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,780,780,TA,780,596,0,1376,0,0,2,0,3,1,TA,7,1,1937,Unf,1,198,TA,TA,0,0,0,0,0,0,0,119500
50,6000,Lvl,1Fam,1.5Fin,3,7,Gable,0,TA,Gd,TA,TA,No,ALQ,331,Unf,0,318,649,Ex,679,504,0,1183,0,0,1,1,2,1,TA,6,0,1981,Unf,1,308,TA,TA,0,176,0,0,0,0,0,120000
70,5684,Lvl,1Fam,1Story,6,8,Hip,0,TA,TA,TA,TA,No,Unf,0,Unf,0,813,813,Ex,813,0,0,813,0,0,1,0,2,1,Gd,5,0,1932,Unf,1,270,Fa,Fa,0,113,0,0,0,0,0,110000
62,70761,Low,1Fam,1Story,7,5,Gable,0,TA,TA,Gd,TA,Gd,ALQ,655,Unf,0,878,1533,TA,1533,0,0,1533,1,0,2,0,2,1,Gd,5,2,1975,Unf,2,576,TA,TA,200,54,0,0,0,0,0,280000
,9303,Lvl,1Fam,2Story,6,5,Hip,42,Gd,TA,Ex,TA,No,ALQ,742,Unf,0,130,872,Ex,888,868,0,1756,1,0,2,1,3,1,TA,7,0,1996,Fin,2,422,TA,TA,144,122,0,0,0,0,0,204000
75,9000,Lvl,1Fam,2Story,8,5,Gable,0,Gd,TA,Gd,TA,No,Unf,0,Unf,0,768,768,Ex,786,804,0,1590,0,0,2,1,3,1,Gd,6,0,2008,RFn,2,676,TA,TA,0,30,0,0,0,0,0,210000
63,9297,Lvl,Duplex,1Story,5,5,Gable,0,TA,TA,TA,TA,No,ALQ,1606,Unf,0,122,1728,TA,1728,0,0,1728,2,0,2,0,4,2,TA,8,0,1976,Unf,2,560,TA,TA,0,0,0,0,0,0,0,188000
80,9600,Lvl,1Fam,1Story,7,6,Hip,320,TA,TA,TA,TA,No,ALQ,916,Unf,0,326,1242,Fa,1242,0,0,1242,0,0,1,1,3,1,TA,6,1,1973,Unf,2,528,TA,TA,0,0,0,0,0,0,0,175500
34,4571,Lvl,1Fam,2Story,5,5,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,624,624,Fa,624,720,0,1344,0,0,1,0,4,1,TA,7,0,1916,Unf,3,513,Fa,Fa,0,0,96,0,0,0,0,98000
,53227,Low,1Fam,1Story,4,6,Flat,0,TA,TA,Gd,TA,Gd,BLQ,1116,Unf,0,248,1364,Ex,1663,0,0,1663,1,0,1,0,2,1,Gd,6,2,1954,Fin,2,529,TA,TA,224,137,0,0,0,0,0,256000
,5100,Lvl,1Fam,2Story,8,7,Hip,0,TA,Gd,TA,TA,No,Unf,0,Unf,0,588,588,Fa,833,833,0,1666,0,0,1,0,3,1,Gd,7,1,1925,Unf,1,228,TA,TA,192,63,0,0,0,0,0,161000
,7015,Bnk,1Fam,1.5Fin,5,4,Gable,161,TA,TA,TA,TA,No,LwQ,185,Unf,0,524,709,TA,979,224,0,1203,1,0,1,0,3,1,Gd,5,1,1950,Unf,1,352,TA,TA,0,0,248,0,0,0,0,110000
75,8004,Lvl,1Fam,2Story,8,5,Gable,110,Gd,TA,Gd,TA,No,GLQ,544,Unf,0,288,832,Ex,832,1103,0,1935,1,0,2,1,3,1,TA,8,0,2009,Fin,2,552,TA,TA,0,150,0,0,0,0,0,263435
60,7200,Lvl,1Fam,2Story,7,9,Gable,0,Gd,Gd,Gd,Gd,No,ALQ,350,BLQ,210,0,560,Ex,575,560,0,1135,1,0,1,0,3,1,Gd,6,0,1971,RFn,2,576,TA,TA,256,0,0,0,0,0,0,155000
60,8281,Lvl,1Fam,1Story,5,5,Gable,0,TA,TA,TA,TA,No,Rec,553,BLQ,311,0,864,Gd,864,0,0,864,0,0,1,0,3,1,TA,5,1,1965,Unf,1,360,TA,TA,0,0,236,0,0,0,0,62383
74,11988,HLS,1Fam,2Story,6,7,Hip,0,TA,TA,TA,TA,No,LwQ,326,Unf,0,389,715,Fa,849,811,0,1660,0,0,1,1,3,1,TA,6,1,1939,Unf,1,240,TA,TA,0,0,0,0,0,0,0,188700
60,8430,HLS,1Fam,1Story,5,5,Gable,136,TA,TA,Gd,TA,No,Rec,616,Unf,0,424,1040,TA,1040,0,0,1040,0,0,2,0,3,1,TA,5,0,,,0,0,,,0,0,0,0,0,0,0,124000
,3072,Lvl,TwnhsE,1Story,7,5,Hip,18,Gd,TA,Gd,TA,No,Unf,0,Unf,0,1375,1375,Ex,1414,0,0,1414,0,0,2,0,2,1,Gd,6,1,2004,Fin,2,398,TA,TA,144,20,0,0,0,0,0,178740
85,10628,Lvl,1Fam,1Story,7,5,Flat,0,TA,Gd,TA,Gd,Gd,GLQ,778,Unf,0,499,1277,TA,1277,0,0,1277,1,0,1,0,2,1,TA,5,1,1970,Unf,2,526,TA,TA,0,0,0,0,176,0,0,167000
79,9480,Lvl,1Fam,2Story,5,7,Gable,224,TA,TA,TA,TA,No,LwQ,386,Unf,0,342,728,Ex,888,756,0,1644,0,0,1,1,3,1,Gd,7,2,1942,Unf,1,312,TA,TA,168,0,0,0,0,0,0,146500
98,11428,Lvl,1Fam,1Story,8,5,Gable,248,Gd,TA,Gd,TA,No,Unf,0,Unf,0,1626,1626,Ex,1634,0,0,1634,0,0,2,0,3,1,Gd,7,1,2006,RFn,3,866,TA,TA,0,44,0,0,0,0,0,250000
76,9291,Lvl,1Fam,2Story,6,5,Gable,120,Gd,TA,Gd,TA,No,GLQ,426,Unf,0,406,832,Ex,832,878,0,1710,0,0,2,1,3,1,Gd,7,0,1993,RFn,2,506,TA,TA,144,70,0,0,0,0,0,187000
,6820,Lvl,TwnhsE,1Story,8,5,Gable,0,Gd,TA,Gd,TA,Av,GLQ,368,BLQ,1120,0,1488,TA,1502,0,0,1502,1,0,1,1,1,1,Gd,4,0,1985,RFn,2,528,TA,TA,0,54,0,0,140,0,0,212000
92,11952,Lvl,1Fam,2Story,7,6,Mansard,0,TA,TA,Gd,TA,No,Unf,0,Unf,0,808,808,TA,1161,808,0,1969,0,0,2,1,3,1,TA,8,1,1977,RFn,2,534,TA,TA,0,0,0,0,276,0,0,190000
35,3675,Lvl,TwnhsE,SLvl,6,5,Gable,80,TA,TA,Gd,TA,Gd,GLQ,459,Unf,0,88,547,Ex,1072,0,0,1072,1,0,1,0,2,1,TA,5,0,2005,RFn,2,525,TA,TA,0,28,0,0,0,0,0,148000
110,14977,Lvl,1Fam,1Story,8,5,Gable,304,Gd,TA,Ex,TA,Gd,GLQ,1350,Unf,0,626,1976,Ex,1976,0,0,1976,1,0,2,0,2,1,Gd,7,1,2006,RFn,3,908,TA,TA,250,63,0,0,0,0,0,440000
41,5330,Lvl,TwnhsE,1Story,8,5,Gable,0,Gd,TA,Gd,TA,Av,GLQ,1196,Unf,0,298,1494,Ex,1652,0,0,1652,1,0,2,0,2,1,Ex,6,0,2000,RFn,2,499,TA,TA,96,48,0,0,0,0,0,251000
80,8480,Lvl,1Fam,1Story,5,6,Hip,0,TA,TA,TA,TA,No,GLQ,630,Unf,0,340,970,TA,970,0,0,970,1,0,1,0,2,1,TA,5,0,1996,Unf,2,624,TA,TA,0,24,0,0,192,0,0,132500
75,13125,Lvl,1Fam,1Story,6,5,Gable,215,TA,TA,Gd,TA,Gd,GLQ,994,Unf,0,484,1478,Ex,1493,0,0,1493,1,0,2,0,3,1,Gd,7,1,1997,Fin,2,508,TA,TA,140,39,0,0,0,0,0,208900
105,13693,Lvl,1Fam,2Story,9,5,Hip,772,Ex,TA,Gd,TA,Av,Unf,0,Unf,0,2153,2153,Ex,2069,574,0,2643,0,0,2,1,3,1,Ex,9,1,2006,Fin,3,694,TA,TA,414,84,0,0,0,0,0,380000
79,10637,Lvl,1Fam,1Story,8,5,Hip,336,Gd,TA,Ex,TA,Gd,GLQ,1288,Unf,0,417,1705,Ex,1718,0,0,1718,1,0,2,0,3,1,Gd,7,1,2007,RFn,3,826,TA,TA,208,44,0,0,0,0,0,297000
50,5925,Bnk,1Fam,1Story,4,7,Hip,435,TA,TA,Fa,TA,No,Rec,168,Unf,0,739,907,TA,1131,0,0,1131,0,0,1,0,2,1,TA,7,0,1995,Unf,2,672,TA,TA,0,72,0,0,0,0,0,89471
98,16033,Lvl,1Fam,1Story,9,5,Hip,378,Gd,TA,Ex,TA,Gd,GLQ,1261,Unf,0,572,1833,Ex,1850,0,0,1850,1,0,2,0,3,1,Gd,8,1,2004,Fin,3,772,TA,TA,519,112,0,0,0,0,0,326000
72,11846,HLS,1Fam,1Story,9,5,Hip,562,Gd,TA,Ex,TA,Gd,GLQ,1567,Unf,0,225,1792,Ex,1792,0,0,1792,1,0,2,0,2,1,Ex,6,1,2003,Fin,3,874,TA,TA,206,49,0,0,0,0,0,374000
50,2500,Lvl,1Fam,2Story,7,8,Gable,0,Gd,TA,TA,TA,No,ALQ,299,Unf,0,611,910,Ex,916,910,0,1826,1,0,1,1,4,1,Ex,7,1,1915,Unf,1,164,Fa,Fa,0,0,0,0,0,0,0,155000
32,4500,Lvl,Twnhs,1Story,6,5,Hip,116,TA,TA,Ex,TA,No,GLQ,897,Unf,0,319,1216,Ex,1216,0,0,1216,1,0,2,0,2,1,TA,5,0,1998,Unf,2,402,TA,TA,0,125,0,0,0,0,0,164000
,7758,Lvl,1Fam,1Story,5,7,Gable,0,TA,Gd,TA,TA,No,ALQ,588,Unf,0,411,999,Gd,999,0,0,999,1,0,1,0,3,1,Gd,6,0,1963,Unf,1,264,TA,TA,0,132,0,0,0,0,0,132500
80,9600,Lvl,1Fam,1Story,5,7,Gable,0,Gd,TA,TA,TA,No,ALQ,607,Unf,0,506,1113,Gd,1113,0,0,1113,0,0,1,0,3,1,Gd,5,1,1950,Unf,1,264,TA,TA,0,80,120,0,0,0,0,147000
79,10289,Lvl,1Fam,1Story,5,7,Hip,168,TA,TA,TA,TA,No,ALQ,836,Unf,0,237,1073,TA,1073,0,0,1073,1,0,1,1,3,1,TA,6,0,1965,RFn,2,515,TA,TA,0,0,0,0,0,0,0,156000
70,12243,Lvl,1Fam,1Story,5,6,Gable,0,TA,TA,Gd,TA,Av,ALQ,998,Unf,0,486,1484,Gd,1484,0,0,1484,0,0,2,0,3,1,TA,7,1,1971,Unf,2,487,TA,TA,224,0,0,0,180,0,0,175000
60,10800,Lvl,2fmCon,1.5Fin,5,4,Gable,0,TA,Fa,TA,Fa,No,BLQ,664,Unf,0,290,954,TA,1766,648,0,2414,0,0,2,0,3,2,TA,10,1,1970,Unf,2,520,TA,Fa,142,0,0,0,0,0,0,160000
21,1526,Lvl,Twnhs,SFoyer,4,8,Gable,0,TA,Gd,Gd,TA,Av,GLQ,515,Unf,0,115,630,TA,630,0,0,630,1,0,1,0,1,1,Gd,3,0,1970,Unf,1,286,TA,TA,0,0,0,0,0,0,0,86000
,2665,Lvl,TwnhsE,2Story,5,6,Gable,0,TA,TA,Gd,TA,Mn,Unf,0,Unf,0,264,264,TA,616,688,0,1304,0,0,1,1,3,1,TA,4,1,1976,Fin,1,336,TA,TA,141,24,0,0,0,0,0,115000
79,9490,Lvl,1Fam,1.5Fin,6,7,Gable,0,TA,TA,TA,TA,No,BLQ,403,Rec,165,238,806,TA,958,620,0,1578,1,0,1,0,3,1,Fa,5,2,1941,Unf,1,240,TA,TA,0,0,32,0,0,0,0,133000
105,15578,Lvl,1Fam,2Story,6,5,Gable,0,Gd,TA,Gd,TA,No,Unf,0,Unf,0,728,728,Gd,728,728,0,1456,0,0,2,1,3,1,TA,8,0,2006,RFn,2,429,TA,TA,0,0,0,0,0,0,0,172785
70,7931,Lvl,1Fam,1Story,5,6,Gable,0,TA,TA,TA,TA,No,BLQ,374,LwQ,532,363,1269,TA,1269,0,0,1269,0,0,1,1,3,1,TA,6,1,1964,Unf,1,308,TA,TA,0,0,0,0,0,0,0,155000
50,5784,Lvl,1Fam,1Story,5,8,Gable,0,TA,TA,Fa,TA,No,Unf,0,Unf,0,190,190,Gd,886,0,0,886,0,0,1,0,2,1,TA,4,0,1938,Unf,1,273,TA,TA,144,20,80,0,0,0,0,91300
60,7879,Lvl,1Fam,1Story,4,5,Gable,0,TA,TA,TA,TA,No,Rec,495,Unf,0,225,720,TA,720,0,0,720,0,0,1,0,2,1,TA,4,0,,,0,0,,,0,523,115,0,0,0,0,34900
,12692,Lvl,1Fam,1Story,8,5,Hip,0,Gd,TA,Gd,TA,No,GLQ,1231,Unf,0,1969,3200,Ex,3228,0,0,3228,1,0,3,0,4,1,Gd,10,1,1992,RFn,2,546,TA,TA,264,75,291,0,0,0,0,430000
60,9120,Lvl,1Fam,1.5Fin,7,6,Gable,0,TA,Gd,TA,TA,No,Rec,329,Unf,0,697,1026,Ex,1133,687,0,1820,1,0,2,0,4,1,TA,8,0,1925,Unf,1,240,TA,TA,0,100,0,0,0,0,0,184000
65,7800,Lvl,1Fam,1Story,5,7,Hip,89,TA,TA,TA,TA,No,ALQ,450,Unf,0,414,864,Ex,899,0,0,899,0,0,1,0,3,1,Gd,5,0,1967,Fin,1,288,TA,TA,64,0,0,0,0,0,0,130000
70,7535,Lvl,1Fam,1Story,5,7,Gable,0,TA,TA,TA,TA,No,BLQ,111,LwQ,279,522,912,Fa,912,0,0,912,0,1,1,0,2,1,TA,5,0,1958,Fin,1,297,TA,TA,12,285,0,0,0,0,480,120000
21,1890,Lvl,Twnhs,2Story,6,5,Gable,285,TA,TA,TA,TA,No,BLQ,356,Unf,0,316,672,TA,672,546,0,1218,0,0,1,1,3,1,TA,7,0,1973,Unf,1,264,TA,TA,144,28,0,0,0,0,0,113000
75,9803,Lvl,1Fam,2Story,7,5,Gable,0,Gd,TA,Gd,TA,No,GLQ,400,Unf,0,466,866,Gd,866,902,0,1768,0,0,2,1,3,1,Gd,7,0,2005,RFn,2,603,TA,TA,0,108,0,0,0,0,0,226700
70,9170,Lvl,1Fam,1Story,5,7,Hip,0,TA,TA,TA,TA,No,ALQ,698,GLQ,96,420,1214,Ex,1214,0,0,1214,1,0,1,0,2,1,TA,6,0,1965,Unf,2,461,Fa,Fa,0,0,184,0,0,0,400,140000
100,15602,Lvl,1Fam,1Story,7,8,Gable,0,TA,TA,TA,TA,No,ALQ,1247,Unf,0,254,1501,TA,1801,0,0,1801,1,0,2,0,1,1,TA,6,2,1959,Fin,2,484,TA,TA,0,54,0,0,161,0,0,289000
24,2308,Lvl,TwnhsE,2Story,6,5,Gable,0,TA,TA,TA,TA,No,ALQ,257,Rec,495,103,855,TA,855,467,0,1322,0,1,2,1,3,1,TA,6,1,1974,Unf,2,440,TA,TA,260,0,0,0,0,0,0,147000
60,7596,Lvl,Duplex,2Story,5,5,Hip,360,TA,TA,TA,TA,No,Unf,0,Unf,0,960,960,Gd,960,1000,0,1960,0,0,2,0,4,2,TA,10,0,1952,Unf,2,400,TA,TA,0,0,0,0,0,0,0,124500
80,9554,Lvl,1Fam,2Story,8,5,Gable,125,Gd,TA,Gd,TA,No,GLQ,380,Unf,0,397,777,Ex,1065,846,0,1911,0,0,2,1,3,1,Gd,8,1,1993,RFn,2,471,TA,TA,182,81,0,0,0,0,0,215000
75,7862,Lvl,1Fam,1Story,6,5,Gable,0,Gd,TA,Gd,TA,No,GLQ,27,Unf,0,1191,1218,Ex,1218,0,0,1218,0,0,2,0,2,1,Gd,4,0,2009,Fin,2,676,TA,TA,0,102,0,0,0,0,0,208300
60,9600,Lvl,1Fam,2Story,7,9,Gambrel,0,TA,Ex,TA,TA,No,Rec,141,Unf,0,548,689,Ex,689,689,0,1378,0,0,2,0,3,1,Gd,7,1,1928,Unf,2,360,TA,TA,0,0,116,0,0,0,0,161000
80,9600,Lvl,1Fam,1Story,5,6,Gable,132,TA,TA,TA,TA,No,ALQ,991,Unf,0,50,1041,Ex,1041,0,0,1041,1,0,1,0,3,1,TA,6,0,1959,RFn,1,270,TA,TA,224,88,0,0,0,0,0,124500
75,14559,Lvl,1Fam,1Story,5,7,Hip,70,Gd,TA,TA,TA,No,BLQ,650,Rec,180,178,1008,Ex,1363,0,0,1363,1,0,1,0,2,1,TA,6,2,1951,Unf,1,288,TA,TA,324,42,0,0,168,0,2000,164900
40,6792,Lvl,TwnhsE,1Story,7,5,Gable,94,Gd,TA,Gd,TA,No,Unf,0,Unf,0,1368,1368,Ex,1368,0,0,1368,0,0,2,0,2,1,Gd,6,1,2005,RFn,2,474,TA,TA,132,35,0,0,0,0,0,202665
70,9100,Lvl,1Fam,1Story,5,5,Gable,0,TA,TA,TA,TA,No,BLQ,521,LwQ,174,169,864,TA,864,0,0,864,1,0,1,0,3,1,TA,5,0,1964,Unf,2,624,TA,TA,0,0,0,0,0,0,0,129900
71,9187,Bnk,1Fam,1Story,6,5,Gable,0,TA,Gd,TA,TA,No,ALQ,336,Unf,0,748,1084,TA,1080,0,0,1080,0,0,1,1,3,1,TA,5,0,1983,Unf,2,484,TA,TA,120,0,158,0,0,0,0,134000
55,10594,Lvl,1Fam,1.5Unf,5,5,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,768,768,Fa,789,0,0,789,0,0,1,0,2,1,TA,5,0,1926,Unf,1,200,Po,Po,0,0,112,0,0,0,0,96500
94,12220,Lvl,1Fam,1Story,10,5,Hip,305,Ex,TA,Ex,TA,No,GLQ,1436,Unf,0,570,2006,Ex,2020,0,0,2020,1,0,2,1,3,1,Ex,9,1,2009,Fin,3,900,TA,TA,156,54,0,0,0,0,0,402861
,10448,Lvl,1Fam,SLvl,6,6,Gable,333,TA,TA,TA,TA,No,Unf,0,Unf,0,689,689,TA,1378,741,0,2119,0,0,2,1,3,1,TA,7,1,1972,RFn,2,583,TA,TA,0,104,0,0,0,0,0,158000
79,10208,Lvl,1Fam,2Story,7,5,Gable,921,Gd,TA,Gd,TA,No,Unf,0,Unf,0,1264,1264,Ex,1277,1067,0,2344,0,0,2,1,3,1,Gd,7,1,1996,RFn,3,889,TA,TA,220,0,0,0,0,0,0,265000
,9531,Lvl,1Fam,2Story,6,5,Gable,0,TA,TA,Gd,TA,Mn,GLQ,706,Unf,0,88,794,Ex,882,914,0,1796,1,0,2,1,3,1,TA,7,0,1998,RFn,2,546,TA,TA,0,36,0,0,0,0,0,211000
53,10918,Lvl,1Fam,2Story,7,9,Gambrel,0,Gd,TA,Gd,TA,No,Unf,0,Unf,0,1276,1276,Ex,1276,804,0,2080,0,0,1,1,3,1,Gd,9,2,1926,Unf,1,282,TA,TA,0,0,0,0,145,0,0,234000
60,10800,Lvl,2fmCon,2Story,4,7,Gable,0,TA,TA,,,,,0,,0,0,0,TA,694,600,0,1294,0,0,2,0,3,2,TA,7,0,,,0,0,,,220,114,210,0,0,0,0,106250
90,11988,Lvl,1Fam,1Story,6,6,Gable,0,TA,TA,TA,TA,No,Rec,777,Unf,0,467,1244,Ex,1244,0,0,1244,0,0,1,1,3,1,TA,6,2,1957,Unf,1,336,TA,TA,0,40,0,0,0,0,0,150000
50,5000,Lvl,1Fam,1.5Fin,6,7,Gable,0,TA,Gd,TA,TA,No,ALQ,399,Unf,0,605,1004,Ex,1004,660,0,1664,0,0,2,0,3,1,TA,7,2,1950,Unf,2,420,TA,TA,0,24,36,0,0,0,0,159000
130,40094,Bnk,1Fam,2Story,10,5,Hip,762,Ex,TA,Ex,TA,Gd,GLQ,2260,Unf,0,878,3138,Ex,3138,1538,0,4676,1,0,3,1,3,1,Ex,11,1,2007,Fin,3,884,TA,TA,208,406,0,0,0,0,0,184750
95,11787,Lvl,1Fam,2Story,7,5,Gable,594,Gd,TA,Gd,TA,No,GLQ,719,Unf,0,660,1379,Ex,1383,1015,0,2398,1,0,2,1,3,1,Gd,8,1,1996,Fin,3,834,TA,TA,239,60,0,0,0,0,0,315750
62,7500,Lvl,1Fam,1Story,7,5,Gable,0,Gd,TA,Gd,TA,No,Unf,0,Unf,0,1257,1257,Ex,1266,0,0,1266,0,0,2,0,3,1,Gd,6,1,2005,Unf,2,453,TA,TA,38,144,0,0,0,0,0,176000
70,13300,Lvl,1Fam,1Story,5,7,Hip,0,TA,TA,Gd,TA,No,Rec,377,Unf,0,551,928,TA,928,0,0,928,0,0,1,0,2,1,TA,4,0,1956,Unf,1,252,TA,TA,261,0,156,0,0,0,0,132000
67,14948,Lvl,1Fam,2Story,9,5,Hip,268,Ex,TA,Ex,TA,Av,GLQ,1330,Unf,0,122,1452,Ex,1476,1237,0,2713,1,0,2,1,3,1,Ex,11,1,2008,Fin,3,858,TA,TA,126,66,0,0,0,0,0,446261
58,9098,Lvl,1Fam,1Story,4,7,Gable,0,TA,TA,TA,TA,Mn,ALQ,348,Unf,0,180,528,Ex,605,0,0,605,1,0,1,0,2,1,TA,5,0,,,0,0,,,0,0,144,0,0,0,0,86000
,32668,Lvl,1Fam,1Story,6,3,Hip,,Gd,TA,TA,TA,No,Rec,1219,Unf,0,816,2035,TA,2515,0,0,2515,1,0,3,0,4,2,TA,9,2,1975,RFn,2,484,TA,TA,0,0,200,0,0,0,0,200624
85,10200,Lvl,1Fam,SLvl,6,5,Gable,219,Gd,TA,Gd,TA,Av,GLQ,783,Unf,0,678,1461,Ex,1509,0,0,1509,1,0,2,0,3,1,Gd,5,1,1988,RFn,2,600,TA,TA,224,0,0,0,0,0,0,175000
60,6155,Lvl,1Fam,2Story,6,8,Gable,0,TA,TA,Fa,Fa,Mn,Unf,0,Unf,0,611,611,Ex,751,611,0,1362,0,0,2,0,3,1,TA,6,0,1920,Fin,2,502,TA,Fa,0,0,84,0,0,0,0,128000
60,7200,Lvl,1Fam,1Story,5,7,Gable,0,TA,TA,,,,,0,,0,0,0,Ex,827,0,0,827,0,0,1,0,2,1,TA,5,1,1967,Unf,1,392,TA,TA,0,0,0,0,0,0,0,107500
50,5000,Low,1Fam,1Story,1,3,Gable,0,Fa,Fa,,,,,0,,0,0,0,Fa,334,0,0,334,0,0,1,0,1,1,Fa,2,0,,,0,0,,,0,0,0,0,0,0,0,39300
74,9056,Lvl,1Fam,2Story,8,5,Gable,0,Gd,TA,Ex,Gd,Av,Unf,0,Unf,0,707,707,Ex,707,707,0,1414,0,0,2,1,3,1,Gd,6,1,2004,Fin,2,403,TA,TA,100,35,0,0,0,0,0,178000
70,7000,Lvl,2fmCon,2Story,5,7,Gable,0,TA,TA,Gd,TA,Gd,GLQ,969,Unf,0,148,1117,TA,820,527,0,1347,1,0,1,0,3,1,TA,5,0,,,0,0,,,85,0,148,0,0,0,0,107500
57,8924,Lvl,1Fam,2Story,7,5,Gable,0,TA,TA,Gd,TA,Av,Unf,0,Unf,0,880,880,Ex,880,844,0,1724,0,0,2,1,3,1,Gd,8,0,1998,Fin,2,527,TA,TA,120,155,0,0,0,0,0,188000
,12735,Lvl,1Fam,1Story,4,5,Hip,0,TA,TA,TA,TA,No,BLQ,600,Unf,0,264,864,TA,864,0,0,864,0,0,1,0,3,1,TA,5,0,1980,Unf,2,576,TA,TA,216,0,0,0,0,0,0,111250
,11553,Lvl,1Fam,1Story,5,5,Hip,188,TA,TA,TA,TA,No,BLQ,673,Unf,0,378,1051,TA,1159,0,0,1159,0,0,1,1,3,1,TA,7,1,1968,Unf,1,336,TA,TA,466,0,0,0,0,0,0,158000
,11423,Lvl,1Fam,1Story,8,5,Gable,479,Gd,TA,Gd,TA,Av,GLQ,1358,Unf,0,223,1581,Ex,1601,0,0,1601,1,0,2,0,3,1,Gd,6,1,2001,RFn,2,670,TA,TA,180,0,0,0,0,0,2000,272000
85,14601,Lvl,1Fam,1Story,9,5,Hip,584,Ex,TA,Ex,TA,Av,GLQ,1260,Unf,0,578,1838,Ex,1838,0,0,1838,1,0,2,0,2,1,Ex,8,1,2006,Fin,3,765,TA,TA,270,68,0,0,0,0,0,315000
,11000,Lvl,1Fam,2Story,8,5,Gable,72,Gd,TA,Gd,TA,No,Unf,0,Unf,0,969,969,Ex,997,1288,0,2285,0,0,2,1,4,1,Gd,8,1,2000,Fin,3,648,TA,TA,0,56,0,0,0,0,0,248000
78,10140,Lvl,1Fam,1Story,7,5,Hip,0,Gd,TA,Ex,TA,No,LwQ,144,GLQ,1127,379,1650,Ex,1680,0,0,1680,1,0,2,0,3,1,Gd,7,1,1998,Fin,2,583,TA,TA,78,73,0,0,0,0,0,213250
34,4058,Lvl,TwnhsE,SFoyer,7,5,Gable,182,TA,TA,Gd,TA,Av,GLQ,584,LwQ,139,0,723,Ex,767,0,0,767,1,0,1,0,1,1,TA,4,0,1998,Fin,1,367,TA,TA,120,40,0,0,0,0,0,133000
58,17104,Lvl,1Fam,2Story,7,5,Gable,0,Gd,TA,Gd,Gd,Av,GLQ,554,Unf,0,100,654,Ex,664,832,0,1496,1,0,2,1,3,1,Gd,7,1,2006,RFn,2,426,TA,TA,100,24,0,0,0,0,0,179665
,13837,Lvl,1Fam,1.5Fin,7,5,Gable,178,Gd,Gd,Gd,Gd,No,GLQ,1002,LwQ,202,0,1204,Gd,1377,806,0,2183,0,0,2,1,4,1,Gd,9,0,1988,Unf,3,786,TA,TA,0,0,0,0,0,0,0,229000
70,8737,Bnk,1Fam,1.5Fin,6,7,Gable,0,TA,TA,Gd,TA,No,Rec,300,Unf,0,765,1065,Ex,915,720,0,1635,0,0,1,1,3,1,TA,6,1,1950,Unf,2,440,TA,TA,0,38,0,144,0,0,0,210000
54,7244,Lvl,1Fam,SFoyer,5,7,Gable,0,TA,Gd,Gd,TA,Av,ALQ,619,Unf,0,149,768,Ex,768,0,0,768,1,0,1,0,2,1,TA,5,0,1987,Unf,2,624,TA,TA,104,0,0,0,0,0,0,129500
